id,name,league
chieti-calcio,Chieti Calcio,IT3B
barletta-1922,Barletta 1922,IT3B
catania-calcio,Catania FC,IT3B
casertana-fc,Casertana FC,IT3B
us-grosseto-1912,US Grosseto 1912,IT3B
carrarese-calcio-1908,Carrarese Calcio 1908,IT3B
ss-juve-stabia,SS Juve Stabia,IT3B
as-gubbio-1910,AS Gubbio 1910,IT3B
olbia-calcio-1905,Olbia Calcio 1905,IT3B
palermo-fc,Palermo FC,IT3B
ss-virtus-lanciano,SS Virtus Lanciano,IT3B
cosenza-calcio,Cosenza Calcio,IT3B
ss-maceratese-1922,SS Maceratese 1922,IT3B
delfino-pescara-1936,Delfino Pescara 1936,IT3B
modena-fc-2018,Modena FC,IT3B
ssd-fidelis-andria,Fidelis Andria 2018,IT3B
siracusa-calcio,Siracusa Calcio,IT3B
fc-esperia-viareggio,FC Esperia Viareggio,IT3B
as-lodigiani,AS Lodigiani,IT3B
us-viterbese-1908,US Viterbese 1908,IT3B
ssd-ischia-calcio,SSD Ischia Calcio,IT3B
cavese-1919,Cavese 1919,IT3B
us-citta-di-pontedera,US Città di Pontedera,IT3B
forli-fc,Forlì FC,IT3B
citta-di-acireale-1946,Acireale Calcio,IT3B
virtus-entella,Virtus Entella,IT3B
ss-monopoli-1966,SS Monopoli 1966,IT3B
fc-crotone,FC Crotone,IT3B
aquila-1902-montevarchi,Aquila Montevarchi 1902,IT3B
fc-sudtirol,FC Südtirol,IT3B
parma-calcio-1913,Parma Calcio 1913,IT3B
us-catanzaro,US Catanzaro,IT3B
ssd-citta-di-campobasso,SS Città di Campobasso,IT3B
imolese-calcio-1919,Imolese Calcio 1919,IT3B
feralpisalo,Feralpisalò,IT3B
calcio-padova,Calcio Padova,IT3B
alma-juventus-fano-1906,Alma Juventus Fano 1906,IT3B
frosinone-calcio,Frosinone Calcio,IT3B
martina-calcio-1947,Martina Calcio 1947,IT3B
francavilla-calcio-1927,Francavilla Calcio 1927,IT3B
atletico-catania,Atletico Catania,IT3B
as-giarre-calcio,Giarre 1946,IT3B
as-gualdo-casacastalda,AS Gualdo Casacastalda,IT3B
laquila-calcio,L'Aquila 1927,IT3B
asd-sora-calcio-1907,Sora Calcio 1907,IT3B
ssc-campania,SSC Campania,IT3B
acr-messina,ACR Messina,IT3B
sangiovannese-1927,Sangiovannese 1927,IT3B
paganese-calcio-1926,Paganese Calcio 1926,IT3B
us-triestina,US Triestina,IT3B
us-savoia-1908,US Savoia 1908,IT3B
asd-castel-di-sangro,Castel Di Sangro CEP 1953,IT3B
cagliari-calcio,Cagliari Calcio,IT3B
riccione,Riccione,IT3B
ss-nola-1925,SS Nola 1925,IT3B
brindisi-fc,Brindisi FC,IT3B
licata-calcio,Licata Calcio,IT3B
ss-turris-calcio,SS Turris Calcio,IT3B
rende-calcio-1968,Rende Calcio 1968,IT3B
trapani-calcio,FC Trapani 1905,IT3B
pordenone-calcio,Pordenone Calcio,IT3B
sorrento-1945,Sorrento 1945,IT3B
santarcangelo-calcio,Santarcangelo Calcio,IT3B
ssd-jesina-calcio,SSD Jesina Calcio,IT3B
gallipoli-football-1909,Gallipoli Calcio,IT3B
carpi-fc-1909,AC Carpi,IT3B
latina-calcio-1932,Latina Calcio 1932,IT3B
potenza-calcio,Potenza Calcio,IT3B
savona-fbc,Savona FBC,IT3B
us-civitanovese,US Civitanovese,IT3B
lr-vicenza-virtus,LR Vicenza,IT3B
uc-albinoleffe,UC AlbinoLeffe,IT3B
ss-matera-calcio,FC Matera,IT3B
piacenza-calcio-1919,Piacenza Calcio 1919,IT3B
fc-bassano-1903,FC Bassano,IT3B
ssc-neapel,SSC Napoli,IT3B
us-lecce,US Lecce,IT3B
virtusvecomp-verona,Virtusvecomp Verona,IT3B
portogruaro-calcio-asd,Portogruaro Calcio,IT3B
us-cremonese,US Cremonese,IT3B
asd-battipagliese,ASD Battipagliese,IT3B
citta-di-foligno-1928,Città di Foligno 1928,IT3B
mantova-1911,Mantova 1911,IT3B
ac-tuttocuoio,AC Tuttocuoio,IT3B
asd-manfredonia-calcio,ASD Manfredonia Calcio,IT3B
asd-puteolana-1902,Asd Puteolana 1902,IT3B
ac-renate,AC Renate,IT3B
marcianise,Marcianise,IT3B
us-recanatese,US Recanatese,IT3B
citta-di-gela,Città di Gela ,IT3B
venezia-fc,Venezia FC,IT3B
rapallo-ruentes-rivarolese,Rapallo Ruentes Rivarolese,IT3B
genua-cfc,Genoa CFC,IT3B
asd-akragas-2018,ASD Akragas 2018,IT3B
san-marino,San Marino,IT3B
paterno-calcio,Paternò Calcio,IT3B
sport-club-marsala-1912,Sport Club Marsala 1912,IT3B
ssc-bari,SSC Bari,IT3B
ac-monza,AC Monza,IT3B
atletico-rom,Atletico Roma,IT3B
matelica-calcio,SS Matelica Calcio,IT3B
hellas-verona,Hellas Verona,IT3B
juventus-turin-u23,Juventus Next Gen,IT3B
asd-vastese-calcio-1902,ASD Vastese Calcio 1902,IT3B
asd-imperia-1923,SSD Imperia 1923,IT3B
pineto-calcio,Pineto Calcio,IT3B
ac-mestre,AC Mestre,IT3B
u-s-tevere-roma,U.S.Tevere Roma,IT3B
asd-novese,ASD Novese,IT3B
usd-sestri-levante-1919,USD Sestri Levante 1919,IT3B
as-giana-erminio,AS Giana Erminio,IT3B
as-cittadella,AS Cittadella,IT3B
us-fiorenzuola-1922,US Fiorenzuola 1922,IT3B
us-pergolettese-1932,US Pergolettese 1932,IT3B
pro-piacenza-1919,Pro Piacenza 1919,IT3B
fc-legnago-salus,FC Legnago Salus,IT3B
us-alessandria-calcio-1912,US Alessandria Calcio 1912,IT3B
sicula-leonzio,Sicula Leonzio,IT3B
san-donato-tavarnelle,San Donato Tavarnelle,IT3B
rosignano-sei-rose,Rosignano Sei Rose,IT3B
as-pescina-valle-del-giovenco,AS Pescina Valle del Giovenco,IT3B
fc-lumezzane,FC Lumezzane,IT3B
tiferno-1919,AC Città di Castello,IT3B
avezzano-calcio,Avezzano Calcio,IT3B
lupa-roma-fc,Lupa Roma FC,IT3B
fc-arzignano-valchiampo,Arzignano Valchiampo,IT3B
lommel-sk,Lommel SK,BE2
kmsk-deinze,KMSK Deinze,BE2
kfc-verbroedering-geel,KFC Verbroedering Geel (- 2008),BE2
kv-oostende,KV Oostende,BE2
royal-antwerpen-fc,Royal Antwerp FC,BE2
patro-eisden-maasmechelen,Patro Eisden Maasmechelen,BE2
kas-eupen,KAS Eupen,BE2
ksv-roeselare,KSV Roeselare (- 2020),BE2
afc-tubize,Royal Union Tubize-Braine,BE2
sc-eendracht-aalst,SC Eendracht Aalst,BE2
kv-kortrijk,KV Kortrijk,BE2
kfc-dessel-sport,KFC Dessel Sport,BE2
royal-excelsior-virton,Royal Excelsior Virton,BE2
kfc-turnhout,KFC Turnhout,BE2
kvc-westerlo,KVC Westerlo,BE2
oud-heverlee-leuven,Oud-Heverlee Leuven,BE2
vv-st-truiden,Sint-Truidense VV,BE2
royale-union-saint-gilloise,Union Saint-Gilloise,BE2
rwdm-brussel-fc,RWDM Brussels FC,BE2
kvk-tienen,KVK Tienen,BE2
cercle-brugge,Cercle Brugge ,BE2
k-sint-niklase-sk-excelsior,K. Sint-Niklase SK Excelsior,BE2
rfc-luttich,RFC Lüttich,BE2
ksk-tongeren,KSK Tongeren (-2014),BE2
lierse-sk,Lierse SK (- 2018),BE2
raec-mons,RAEC Mons (-2015),BE2
krc-zuid-west-vlaanderen,KRC Zuid-West-Vlaanderen,BE2
cs-vise,CS Visé (-2015),BE2
fc-denderleeuw,FC Denderleeuw,BE2
kv-mechelen,KV Mechelen,BE2
boom-fc,Boom FC,BE2
kfc-vw-hamme,KFC VW Hamme,BE2
kfc-diest,KFC Diest,BE2
ksk-ronse,KSK Ronse (-2022),BE2
waasland-beveren,SK Beveren,BE2
aa-la-louviere,RAA La Louviere (- 2009),BE2
kfc-lommel-sk,KFC Lommel SK (- 2003),BE2
krc-genk,KRC Genk,BE2
fce-meetjesland,FCE Meetjesland,BE2
vac-beerschot,VAC Beerschot (- 1999),BE2
royal-francs-borains,Francs Borains,BE2
fcv-dender-eh,FCV Dender EH,BE2
rc-mechelen,KRC Mechelen,BE2
ksk-beveren,KSK Beveren (- 2010),BE2
excelsior-mouscron,Excelsior Mouscron (-2009),BE2
racing-harelbeke,Racing Harelbeke,BE2
white-star-brussel,White Star Brussels (- 2017),BE2
weg-kv-rs-waasland,KV Red Star Waasland,BE2
beerschot-v-a-,Beerschot V.A.,BE2
rwd-molenbeek-bis-2002-,RWD Molenbeek (- 2002),BE2
rfc-seraing,RFC Seraing (- 1996),BE2
sv-zulte-waregem,SV Zulte Waregem,BE2
beringen-heusden-zolder-sk,Beringen Heusden-Zolder SK,BE2
ksk-heist,KSK Heist,BE2
ksv-waregem,KSV Waregem (- 2001),BE2
ksc-lokeren,KSC Lokeren (- 2020),BE2
royal-cappellen-fc,Royal Cappellen FC,BE2
rfc-seraing,RFC Seraing,BE2
wavre-sports-fc,Wavre Sports FC (-2020),BE2
rfc-tournai,RFC Tournai,BE2
royal-excel-mouscron,Royal Excel Mouscron (-2022),BE2
berchem-sport,Berchem Sport,BE2
kfc-zwarte-leeuw,KFC Zwarte Leeuw,BE2
ksc-hasselt,KSC Hasselt,BE2
rwd-molenbeek,RWD Molenbeek,BE2
olympic-club-charleroi-farciennes,Olympic Charleroi,BE2
ksk-lierse-kempenzonen,KSK Lierse Kempenzonen,BE2
kfc-tielen,KFC Tielen,BE2
as-verbroedering-geel,AS Verbroedering Geel,BE2
standaard-wetteren,Standaard Wetteren,BE2
k-beringen-fc,Beringen FC (- 2002),BE2
club-nxt,Club NXT,BE2
stade-leuven,Stade Leuven,BE2
assent-fc,Assent FC,BE2
sk-sint-niklaas,SKN Sint-Niklaas,BE2
rsc-charleroi,R Charleroi SC,BE2
waterschei-sv-thor-genk,Waterschei SV THOR (- 1988),BE2
rsc-anderlecht-u21,RSCA Futures,BE2
fc-eendracht-hekelgem,FC Eendracht Hekelgem (- 2001),BE2
beerschot-ac,Beerschot AC (-2013),BE2
krc-genk-u21,Jong Genk,BE2
kaa-gent,KAA Gent,BE2
union-namur-fosses-la-ville,Union Namur,BE2
fc-rupel-boom,FC Rupel Boom,BE2
kfc-herentals,KFC Herentals,BE2
standard-de-liege-u21,Standard de Liège 16 FC,BE2
kv-woluwe-zaventem,KV Woluwe Zaventem,BE2
ksv-oudenaarde,KSV Oudenaarde,BE2
hoogstraten-vv,Hoogstraten VV,BE2
krc-waregem,KRC Waregem,BE2
ur-la-louviere-centre,UR La Louvière Centre,BE2
kvv-coxyde,KVV Coxyde (-2017),BE2
fc-wezel-sport,FC Wezel Sport,BE2
brescia-calcio,Brescia Calcio,IT2
hellas-verona,Hellas Verona,IT2
ssc-bari,SSC Bari,IT2
modena-fc-2018,Modena FC,IT2
palermo-fc,Palermo FC,IT2
venezia-fc,Venezia FC,IT2
delfino-pescara-1936,Delfino Pescara 1936,IT2
calcio-padova,Calcio Padova,IT2
ac-pisa-1909,Pisa Sporting Club,IT2
ac-monza,AC Monza,IT2
lr-vicenza-virtus,LR Vicenza,IT2
como-1907,Como 1907,IT2
genua-cfc,Genoa CFC,IT2
novara-calcio,Novara FC,IT2
catania-calcio,Catania FC,IT2
ac-reggiana-1919,AC Reggiana 1919,IT2
cesena-fc,Cesena FC,IT2
us-lecce,US Lecce,IT2
atalanta-bergamo,Atalanta BC,IT2
us-cremonese,US Cremonese,IT2
acr-messina,ACR Messina,IT2
cagliari-calcio,Cagliari Calcio,IT2
ac-perugia-calcio,AC Perugia Calcio,IT2
ternana-calcio,Ternana Calcio,IT2
as-livorno,US Livorno 1915,IT2
ascoli-calcio,Ascoli Calcio,IT2
us-salernitana-1919,US Salernitana 1919,IT2
spezia-calcio,Spezia Calcio,IT2
parma-calcio-1913,Parma Calcio 1913,IT2
fc-empoli,FC Empoli,IT2
taranto-fc-1927,Taranto FC 1927,IT2
us-catanzaro,US Catanzaro,IT2
reggina-1914,LFA Reggio Calabria,IT2
calcio-foggia-1920,Calcio Foggia 1920,IT2
spal,SPAL,IT2
cosenza-calcio,Cosenza Calcio,IT2
varese-calcio,Varese Calcio,IT2
us-triestina,US Triestina,IT2
us-anconitana,US Ancona,IT2
us-alessandria-calcio-1912,US Alessandria Calcio 1912,IT2
piacenza-calcio-1919,Piacenza Calcio 1919,IT2
udinese-calcio,Udinese Calcio,IT2
us-sambenedettese,US Sambenedettese,IT2
us-avellino-1912,US Avellino 1912,IT2
as-cittadella,AS Cittadella,IT2
us-pistoiese-1921,US Pistoiese 1921,IT2
lucchese-1905,Lucchese 1905,IT2
fc-turin,Torino FC,IT2
mantova-1911,Mantova 1911,IT2
acd-treviso,Treviso FBC 1993,IT2
fc-crotone,FC Crotone,IT2
legnano-ac,Legnano AC,IT2
ssc-neapel,SSC Napoli,IT2
ss-arezzo,SS Arezzo,IT2
frosinone-calcio,Frosinone Calcio,IT2
sampdoria-genua,UC Sampdoria,IT2
fc-bologna,Bologna FC 1909,IT2
acn-siena-1904,Siena FC,IT2
lazio-rom,SS Lazio,IT2
aurora-pro-patria,Aurora Pro Patria,IT2
calcio-lecco-1912,Calcio Lecco 1912,IT2
fc-pro-vercelli-1892,FC Pro Vercelli 1892,IT2
asd-fanfulla,ASD Fanfulla,IT2
chievo-verona,Chievo Verona,IT2
vigevano-calcio,Vigevano Calcio,IT2
uc-albinoleffe,UC AlbinoLeffe,IT2
ac-marzotto-valdagno,AC Marzotto Valdagno,IT2
rimini-fc,Rimini FC,IT2
ac-prato,AC Prato,IT2
siracusa-calcio,Siracusa Calcio,IT2
us-sassuolo,US Sassuolo,IT2
benevento-calcio,Benevento Calcio,IT2
ac-florenz,ACF Fiorentina,IT2
us-grosseto-1912,US Grosseto 1912,IT2
ravenna-fc,Ravenna FC,IT2
carpi-fc-1909,AC Carpi,IT2
virtus-entella,Virtus Entella,IT2
trapani-calcio,FC Trapani 1905,IT2
usd-1913-seregno-calcio,1913 Seregno Calcio,IT2
ssd-fidelis-andria,Fidelis Andria 2018,IT2
fc-esperia-viareggio,FC Esperia Viareggio,IT2
brindisi-fc,Brindisi FC,IT2
potenza-calcio,Potenza Calcio,IT2
ssd-citta-di-campobasso,SS Città di Campobasso,IT2
savona-fbc,Savona FBC,IT2
ss-virtus-lanciano,SS Virtus Lanciano,IT2
latina-calcio-1932,Latina Calcio 1932,IT2
ssd-pro-sesto,Pro Sesto 1913,IT2
ss-juve-stabia,SS Juve Stabia,IT2
barletta-1922,Barletta 1922,IT2
cavese-1919,Cavese 1919,IT2
ac-mailand,AC Milan,IT2
fbc-casale,Città di Casale,IT2
unione-fincantieri-monfalcone,Unione Fincantieri Monfalcone,IT2
atletico-piombino,Atletico Piombino,IT2
pordenone-calcio,Pordenone Calcio,IT2
laquila-calcio,L'Aquila 1927,IT2
sanremese-calcio,Sanremese Calcio,IT2
nocerina-1910,Nocerina Calcio,IT2
ac-crema-1908,AC Crema 1908,IT2
us-savoia-1908,US Savoia 1908,IT2
fc-sudtirol,FC Südtirol,IT2
gallaratese-calcio,Gallarate,IT2
sg-sampierdarenese,SG Sampierdarenese,IT2
associazione-calcio-liguria,Associazione Calcio Liguria,IT2
scafatese-calcio-1922,Scafatese Calcio 1922,IT2
fc-pavia,FC Pavia 1911,IT2
asd-la-biellese,ASD La Biellese,IT2
juventus-turin,Juventus FC,IT2
citta-di-acireale-1946,Acireale Calcio,IT2
carrarese-calcio-1908,Carrarese Calcio 1908,IT2
vigor-trani,Vigor Trani,IT2
licata-calcio,Licata Calcio,IT2
ac-voghera,AC Voghera,IT2
fc-rieti,SSA Rieti,IT2
suzzara-calcio-2000,Suzzara Calcio 2000,IT2
casertana-fc,Casertana FC,IT2
as-rom,AS Roma,IT2
asd-castel-di-sangro,Castel Di Sangro CEP 1953,IT2
as-pro-gorizia,AS Pro Gorizia,IT2
gsf-giovanni-grion,GSF Giovanni Grion,IT2
as-gubbio-1910,AS Gubbio 1910,IT2
ac-la-dominante,AC La Dominante,IT2
us-fiumana,US Fiumana,IT2
hsl-derthona,Derthona FBC,IT2
f-s-sestrese-calcio-1919,F.S. Sestrese Calcio 1919,IT2
ac-mestre,AC Mestre,IT2
us-arsenaltaranto,US Arsenaltaranto,IT2
virtus-ciserano-bergamo-1909,Virtus Ciserano Bergamo 1909,IT2
bozner-fc-1996,FC Bolzano 1996,IT2
forli-fc,Forlì FC,IT2
portogruaro-calcio-asd,Portogruaro Calcio,IT2
gallipoli-football-1909,Gallipoli Calcio,IT2
us-albatrastevere,US Albatrastevere,IT2
m-a-t-e-r-,M.A.T.E.R.,IT2
molinella-calcio-1911,Molinella Calcio 1911,IT2
ac-ponte-san-pietro,AC Ponte San Pietro,IT2
ss-matera-calcio,FC Matera,IT2
sorrento-1945,Sorrento 1945,IT2
feralpisalo,Feralpisalò,IT2
ss-maceratese-1922,SS Maceratese 1922,IT2
ac-magenta,AC Magenta,IT2
fermana-fc,Fermana FC,IT2
us-massese-1919,US Massese 1919,IT2
centese-calcio-1913,Centese Calcio 1913,IT2
qarabag-fk,Qarabağ FK,AZ1
neftchi-baku,Neftchi Baku,AZ1
fk-qabala,FK Qabala,AZ1
keshla-fk,FC Shamakhi,AZ1
sumqayit-pfk,Sumgayit PFC,AZ1
zira-fk,Zira FC,AZ1
azal-pfk-baku,AZAL PFK Baku,AZ1
xazar-lankaran,Khazar Lankaran (- 2016),AZ1
fk-baku,FK Baku (- 2018),AZ1
kapaz-pfk,Kapaz PFK,AZ1
sabah-fk,Sabah FK,AZ1
pfc-simurq,PFC Simurq,AZ1
fk-sabail,FK Sabail,AZ1
turan-tovuz,Turan-Tovuz IK,AZ1
ravan-baku,Ravan Baku,AZ1
mughan-salyan,Mugan Salyan (- 2012),AZ1
araz-naxcivan-nakchivan,Araz-Nakhchivan ,AZ1
standard-sumqayit,Standard Sumqayit,AZ1
karvan-yevlakh,Karvan Yevlakh,AZ1
moik-baku,MOIK Baku,AZ1
bakili-baku,Bakyly Baku (- 2017),AZ1
cd-universidad-catolica,CD Universidad Católica,CLPD
csd-colo-colo,CSD Colo-Colo,CLPD
club-universidad-de-chile,Club Universidad de Chile,CLPD
cd-palestino,CD Palestino,CLPD
union-espanola,Unión Española,CLPD
cd-ohiggins,CD O'Higgins,CLPD
union-la-calera,Unión La Calera,CLPD
cd-everton,CD Everton,CLPD
huachipato-fc,Huachipato FC,CLPD
audax-italiano,Audax Italiano,CLPD
cd-cobresal,CD Cobresal,CLPD
club-de-deportes-antofagasta,CD Antofagasta,CLPD
cdp-curico-unido,CDP Curicó Unido,CLPD
coquimbo-unido,Coquimbo Unido,CLPD
cd-nublense,CD Ñublense,CLPD
universidad-concepcion,Universidad de Concepción,CLPD
deportes-la-serena,Deportes La Serena,CLPD
club-deportes-iquique,Club Deportes Iquique,CLPD
santiago-wanderers,Santiago Wanderers,CLPD
deportes-temuco,Deportes Temuco,CLPD
deportes-copiapo,Deportes Copiapó,CLPD
deportes-melipilla,Deportes Melipilla,CLPD
deportes-cobreloa,Deportes Cobreloa,CLPD
magallanes-cf,Magallanes CF,CLPD
regional-atacama,Regional Atacama (- 1998),CLPD
cd-san-luis-de-quillota,CD San Luis de Quillota,CLPD
cd-provincial-osorno,CD Provincial Osorno,CLPD
rangers-de-talca,Rangers de Talca,CLPD
ulsan-hyundai,Ulsan HD FC,RSK1
pohang-steelers,Pohang Steelers,RSK1
fc-seoul,FC Seoul,RSK1
jeju-united,Jeju United,RSK1
jeonbuk-hyundai-motors,Jeonbuk Hyundai Motors,RSK1
seongnam-fc,Seongnam FC,RSK1
suwon-samsung-bluewings,Suwon Samsung Bluewings,RSK1
busan-ipark,Busan IPark,RSK1
jeonnam-dragons,Jeonnam Dragons,RSK1
incheon-united,Incheon United,RSK1
daegu-fc,Daegu FC,RSK1
gimcheon-sangmu,Gimcheon Sangmu,RSK1
daejeon-hana-citizen,Daejeon Hana Citizen,RSK1
gangwon-fc,Gangwon FC,RSK1
gyeongnam-fc,Gyeongnam FC,RSK1
gwangju-fc,Gwangju FC,RSK1
suwon-fc,Suwon FC,RSK1
hallelujah-fc-1998-,Hallelujah FC (-1998),RSK1
hanil-bank-fc,Hanil Bank FC,RSK1
goyang-kb-kookmin-bank-fc,Goyang KB Kookmin Bank (- 2012),RSK1
chonbuk-buffalo-1994-,Chonbuk Buffalo (-1994),RSK1
manchester-united,Manchester United,GB1
fc-arsenal,Arsenal FC,GB1
fc-liverpool,Liverpool FC,GB1
fc-chelsea,Chelsea FC,GB1
tottenham-hotspur,Tottenham Hotspur,GB1
manchester-city,Manchester City,GB1
fc-everton,Everton FC,GB1
newcastle-united,Newcastle United,GB1
aston-villa,Aston Villa,GB1
west-ham-united,West Ham United,GB1
fc-southampton,Southampton FC,GB1
blackburn-rovers,Blackburn Rovers,GB1
leicester-city,Leicester City,GB1
leeds-united,Leeds United,GB1
fc-fulham,Fulham FC,GB1
fc-middlesbrough,Middlesbrough FC,GB1
crystal-palace,Crystal Palace,GB1
afc-sunderland,Sunderland AFC,GB1
bolton-wanderers,Bolton Wanderers,GB1
west-bromwich-albion,West Bromwich Albion,GB1
stoke-city,Stoke City,GB1
wolverhampton-wanderers,Wolverhampton Wanderers,GB1
coventry-city,Coventry City,GB1
norwich-city,Norwich City,GB1
sheffield-wednesday,Sheffield Wednesday,GB1
wimbledon-fc-2004-,Wimbledon FC (- 2004),GB1
charlton-athletic,Charlton Athletic,GB1
fc-burnley,Burnley FC,GB1
wigan-athletic,Wigan Athletic,GB1
brighton-amp-hove-albion,Brighton & Hove Albion,GB1
swansea-city,Swansea City,GB1
queens-park-rangers,Queens Park Rangers,GB1
nottingham-forest,Nottingham Forest,GB1
birmingham-city,Birmingham City,GB1
afc-bournemouth,AFC Bournemouth,GB1
fc-portsmouth,Portsmouth FC,GB1
fc-watford,Watford FC,GB1
derby-county,Derby County,GB1
sheffield-united,Sheffield United,GB1
ipswich-town,Ipswich Town,GB1
hull-city,Hull City,GB1
fc-brentford,Brentford FC,GB1
fc-reading,Reading FC,GB1
oldham-athletic,Oldham Athletic,GB1
cardiff-city,Cardiff City,GB1
bradford-city,Bradford City,GB1
huddersfield-town,Huddersfield Town,GB1
fc-blackpool,Blackpool FC,GB1
fc-barnsley,Barnsley FC,GB1
swindon-town,Swindon Town,GB1
luton-town,Luton Town,GB1
us-alessandria-calcio-1912,US Alessandria Calcio 1912,IT3A
piacenza-calcio-1919,Piacenza Calcio 1919,IT3A
us-cremonese,US Cremonese,IT3A
calcio-padova,Calcio Padova,IT3A
como-1907,Como 1907,IT3A
acd-treviso,Treviso FBC 1993,IT3A
us-triestina,US Triestina,IT3A
ac-monza,AC Monza,IT3A
aurora-pro-patria,Aurora Pro Patria,IT3A
novara-calcio,Novara FC,IT3A
ac-reggiana-1919,AC Reggiana 1919,IT3A
carrarese-calcio-1908,Carrarese Calcio 1908,IT3A
calcio-lecco-1912,Calcio Lecco 1912,IT3A
spal,SPAL,IT3A
mantova-1911,Mantova 1911,IT3A
spezia-calcio,Spezia Calcio,IT3A
ac-trento,AC Trento,IT3A
legnano-ac,Legnano AC,IT3A
fc-pro-vercelli-1892,FC Pro Vercelli 1892,IT3A
udinese-calcio,Udinese Calcio,IT3A
modena-fc-2018,Modena FC,IT3A
venezia-fc,Venezia FC,IT3A
fc-lumezzane,FC Lumezzane,IT3A
lr-vicenza-virtus,LR Vicenza,IT3A
ac-prato,AC Prato,IT3A
lucchese-1905,Lucchese 1905,IT3A
ss-arezzo,SS Arezzo,IT3A
fc-pavia,FC Pavia 1911,IT3A
us-pistoiese-1921,US Pistoiese 1921,IT3A
asd-la-biellese,ASD La Biellese,IT3A
savona-fbc,Savona FBC,IT3A
ssd-pro-sesto,Pro Sesto 1913,IT3A
fbc-casale,Città di Casale,IT3A
uc-albinoleffe,UC AlbinoLeffe,IT3A
as-livorno,US Livorno 1915,IT3A
varese-calcio,Varese Calcio,IT3A
carpi-fc-1909,AC Carpi,IT3A
ac-pisa-1909,Pisa Sporting Club,IT3A
parma-calcio-1913,Parma Calcio 1913,IT3A
usd-1913-seregno-calcio,1913 Seregno Calcio,IT3A
acn-siena-1904,Siena FC,IT3A
us-pergolettese-1932,US Pergolettese 1932,IT3A
as-cittadella,AS Cittadella,IT3A
ac-renate,AC Renate,IT3A
alma-juventus-fano-1906,Alma Juventus Fano 1906,IT3A
sanremese-calcio,Sanremese Calcio,IT3A
fc-empoli,FC Empoli,IT3A
virtus-entella,Virtus Entella,IT3A
ac-marzotto-valdagno,AC Marzotto Valdagno,IT3A
rimini-fc,Rimini FC,IT3A
ac-mestre,AC Mestre,IT3A
asd-solbiatese-calcio-1911,ASD Solbiatese Calcio 1911,IT3A
unione-fincantieri-monfalcone,Unione Fincantieri Monfalcone,IT3A
as-giana-erminio,AS Giana Erminio,IT3A
bozner-fc-1996,FC Bolzano 1996,IT3A
cesena-fc,Cesena FC,IT3A
feralpisalo,Feralpisalò,IT3A
ravenna-fc,Ravenna FC,IT3A
fbc-saronno-1910,FBC Saronno 1910,IT3A
fc-sudtirol,FC Südtirol,IT3A
us-fiorenzuola-1922,US Fiorenzuola 1922,IT3A
asdc-verbania,ASDC Verbania,IT3A
pordenone-calcio,Pordenone Calcio,IT3A
hsl-derthona,Derthona FBC,IT3A
asd-santangelo-1907,Sant'Angelo,IT3A
ac-chioggia-sottomarina,AC Chioggia Sottomarina,IT3A
aquila-1902-montevarchi,Aquila Montevarchi 1902,IT3A
brescello-calcio,Brescello Calcio,IT3A
solbiatese-arno-calcio,Solbiatese Arno Calcio,IT3A
virtus-ciserano-bergamo-1909,Virtus Ciserano Bergamo 1909,IT3A
chievo-verona,Chievo Verona,IT3A
us-anconitana,US Ancona,IT3A
asd-fanfulla,ASD Fanfulla,IT3A
juventus-turin-u23,Juventus Next Gen,IT3A
us-citta-di-pontedera,US Città di Pontedera,IT3A
us-massese-1919,US Massese 1919,IT3A
forli-fc,Forlì FC,IT3A
ac-firenze-rondinella,AC Firenze Rondinella,IT3A
fc-bologna,Bologna FC 1909,IT3A
ac-belluno-1905,AC Belluno 1905,IT3A
c-s-trevigliese,C.S. Trevigliese,IT3A
olbia-calcio-1905,Olbia Calcio 1905,IT3A
us-ivrea-calcio,US Ivrea Calcio,IT3A
cg-virescit-boccaleone,CG Virescit Boccaleone,IT3A
vigevano-calcio,Vigevano Calcio,IT3A
us-grosseto-1912,US Grosseto 1912,IT3A
fc-bassano-1903,FC Bassano,IT3A
rovereto,Rovereto,IT3A
societa-calcio-leffe,Società Calcio Leffe,IT3A
sorrento-1945,Sorrento 1945,IT3A
rapallo-ruentes-rivarolese,Rapallo Ruentes Rivarolese,IT3A
brescia-calcio,Brescia Calcio,IT3A
virtusvecomp-verona,Virtusvecomp Verona,IT3A
vittorio-falmec-sm-colle,Vittorio Falmec SM Colle,IT3A
hellas-verona,Hellas Verona,IT3A
sef-torres-1903,SEF Torres 1903,IT3A
ac-cuneo-1905,AC Cuneo 1905,IT3A
us-sassuolo,US Sassuolo,IT3A
citta-di-foligno-1928,Città di Foligno 1928,IT3A
pro-piacenza-1919,Pro Piacenza 1919,IT3A
benevento-calcio,Benevento Calcio,IT3A
us-viterbese-1908,US Viterbese 1908,IT3A
centese-calcio-1913,Centese Calcio 1913,IT3A
us-salernitana-1919,US Salernitana 1919,IT3A
ternana-calcio,Ternana Calcio,IT3A
us-sambenedettese,US Sambenedettese,IT3A
pro-palazzolo,Pro Palazzolo,IT3A
san-marino,San Marino,IT3A
fc-arzignano-valchiampo,Arzignano Valchiampo,IT3A
paganese-calcio-1926,Paganese Calcio 1926,IT3A
calcio-foggia-1920,Calcio Foggia 1920,IT3A
vis-pesaro-dal-1898,Vis Pesaro 1898,IT3A
